Date,Open,High,Low,Close,Adj Close,Volume
2023-06-07,810.200012,817.500000,807.000000,812.700012,806.307190,252880
2023-06-08,806.200012,821.799988,804.700012,818.000000,811.565491,185796
2023-06-09,820.700012,823.299988,814.099976,820.000000,813.549744,236130
2023-06-12,829.500000,839.400024,827.900024,834.799988,828.233337,262387
2023-06-13,844.500000,850.099976,834.500000,841.900024,835.277527,292795
2023-06-14,845.400024,853.400024,845.000000,850.000000,843.313782,277579
2023-06-15,849.099976,851.700012,838.599976,843.700012,837.063354,243104
2023-06-16,848.500000,872.400024,845.500000,868.599976,861.767456,1017309
2023-06-19,863.400024,865.299988,852.200012,853.400024,846.687073,240093
2023-06-20,849.200012,854.500000,843.799988,846.000000,839.345215,254296
2023-06-21,842.400024,847.000000,833.700012,838.299988,831.705811,292774
2023-06-22,832.900024,839.799988,823.900024,839.200012,832.598755,254059
2023-06-23,836.500000,838.099976,825.000000,830.099976,823.570313,333101
2023-06-26,837.099976,839.299988,826.900024,835.000000,828.431763,228317
2023-06-27,839.000000,848.299988,833.200012,839.599976,832.995544,225272
2023-06-28,843.700012,850.799988,841.099976,849.700012,843.016174,233766
2023-06-29,850.000000,864.900024,848.000000,855.000000,848.274475,225721
2023-06-30,855.099976,864.700012,850.799988,863.000000,856.211548,457169
2023-07-03,862.500000,862.900024,847.700012,854.900024,848.175232,213569
2023-07-04,856.700012,863.400024,853.799988,856.700012,849.961060,109863
2023-07-05,848.900024,854.900024,845.099976,847.500000,840.833435,299439
2023-07-06,838.000000,838.500000,814.400024,816.000000,809.581238,444684
2023-07-07,820.000000,832.500000,814.599976,825.400024,818.907288,380704
2023-07-10,821.900024,833.299988,819.700012,830.900024,824.364075,219972
2023-07-11,840.000000,853.000000,837.000000,849.299988,842.619263,295807
2023-07-12,852.700012,867.799988,848.500000,866.700012,859.882446,323888
2023-07-13,874.299988,884.500000,869.799988,877.299988,870.399048,324073
2023-07-14,872.400024,892.700012,871.200012,892.299988,885.281006,301762
2023-07-17,865.599976,869.500000,848.099976,859.000000,852.242981,358674
2023-07-18,860.400024,869.400024,851.000000,859.299988,852.540588,226764
2023-07-19,870.099976,871.299988,846.099976,850.400024,843.710632,295475
2023-07-20,845.500000,854.799988,840.400024,854.000000,847.282288,324118
2023-07-21,856.099976,867.900024,852.000000,867.900024,861.072998,280046
2023-07-24,861.000000,865.400024,847.000000,857.599976,850.853943,205344
2023-07-25,864.400024,870.000000,853.299988,854.000000,847.282288,262867
2023-07-26,821.000000,826.400024,804.500000,810.000000,803.628418,751898
2023-07-27,820.000000,842.200012,816.900024,840.299988,833.690063,486260
2023-07-28,838.000000,845.000000,824.099976,841.200012,834.583008,372986
2023-07-31,840.799988,852.000000,838.000000,848.099976,841.428711,344979
2023-08-01,845.000000,846.299988,828.299988,829.000000,822.478943,273202
2023-08-02,813.000000,828.700012,810.599976,813.500000,807.100891,416321
2023-08-03,805.000000,817.599976,804.000000,811.200012,804.818970,312193
2023-08-04,816.000000,818.400024,807.299988,816.000000,809.581238,251650
2023-08-07,null,null,null,null,null,null
2023-08-08,814.200012,817.599976,803.700012,807.200012,800.850464,289837
2023-08-09,818.000000,820.599976,806.500000,807.000000,800.652039,247800
2023-08-10,815.200012,839.400024,813.400024,834.700012,828.134155,360999
2023-08-11,825.900024,831.799988,816.799988,820.400024,813.946655,225266
2023-08-14,817.299988,823.099976,811.400024,816.200012,809.779663,219533
2023-08-15,816.099976,816.500000,801.000000,804.099976,797.774780,270647
2023-08-16,802.799988,810.599976,801.500000,802.900024,796.584290,224335
2023-08-17,800.000000,803.299988,780.400024,785.099976,778.924255,421390
2023-08-18,784.000000,784.000000,764.299988,776.900024,770.788818,490088
2023-08-21,777.200012,792.299988,774.799988,783.900024,777.733765,283048
2023-08-22,788.700012,797.700012,785.900024,790.200012,783.984192,286404
2023-08-23,792.799988,796.599976,785.799988,790.400024,784.182617,218009
2023-08-24,798.900024,803.700012,782.500000,783.700012,777.535339,228144
2023-08-25,780.000000,793.700012,779.200012,785.299988,779.122681,215140
2023-08-28,795.299988,801.299988,787.099976,798.500000,792.218872,241609
2023-08-29,803.000000,810.000000,795.200012,810.000000,803.628418,265269
2023-08-30,815.000000,815.000000,796.400024,804.000000,797.675598,280091
2023-08-31,805.000000,805.000000,782.200012,782.200012,776.047119,593584
2023-09-01,781.500000,790.200012,772.000000,775.799988,769.697449,404239
2023-09-04,781.000000,786.400024,771.900024,772.599976,766.522583,172252
2023-09-05,767.000000,768.700012,755.099976,759.099976,753.128784,389606
2023-09-06,757.299988,757.500000,723.599976,731.500000,725.745911,699773
2023-09-07,731.299988,737.900024,722.099976,724.099976,718.404114,504991
2023-09-08,731.299988,744.799988,723.000000,740.000000,734.179077,489542
2023-09-11,742.700012,747.000000,738.000000,742.200012,736.361755,301258
2023-09-12,749.000000,749.000000,731.200012,734.400024,728.623108,259306
2023-09-13,731.000000,737.099976,726.599976,729.599976,723.860840,367484
2023-09-14,722.000000,748.799988,720.299988,742.599976,736.758606,551528
2023-09-15,759.400024,772.400024,757.400024,761.200012,755.212280,1180906
2023-09-18,756.000000,756.000000,740.599976,742.500000,736.659363,330109
2023-09-19,738.200012,745.599976,731.000000,736.799988,731.004211,279403
2023-09-20,731.299988,740.400024,728.299988,736.700012,730.905029,332191
2023-09-21,726.299988,738.000000,723.200012,729.299988,723.563232,380318
2023-09-22,728.200012,736.799988,723.400024,732.299988,726.539612,349467
2023-09-25,728.200012,732.700012,709.000000,713.299988,707.689087,470987
2023-09-26,705.000000,705.799988,696.799988,703.000000,697.470093,515396
2023-09-27,704.000000,708.000000,697.299988,698.700012,693.203918,354047
2023-09-28,695.000000,708.299988,693.299988,706.000000,700.446472,377885
2023-09-29,722.000000,732.599976,716.400024,716.400024,710.764709,546642
2023-10-02,721.000000,729.900024,709.400024,714.900024,709.276489,308586
2023-10-03,709.000000,718.700012,705.099976,705.299988,699.752014,319819
2023-10-04,702.400024,721.900024,700.799988,712.500000,706.895386,323333
2023-10-05,715.599976,723.299988,713.299988,720.599976,714.931641,330234
2023-10-06,726.000000,731.299988,715.799988,729.700012,723.960083,392760
2023-10-09,724.900024,724.900024,707.700012,710.700012,705.109558,370296
2023-10-10,723.000000,734.500000,717.799988,733.500000,727.730164,499891
2023-10-11,691.000000,699.200012,671.500000,686.099976,680.703003,1544205
2023-10-12,689.799988,690.299988,673.299988,675.000000,669.690369,628130
2023-10-13,675.000000,679.700012,658.299988,660.599976,655.403625,442278
2023-10-16,666.900024,672.799988,657.700012,667.099976,661.852478,381824
2023-10-17,668.900024,672.400024,655.299988,668.400024,663.142273,319434
2023-10-18,671.599976,677.799988,665.900024,667.700012,662.447815,350645
2023-10-19,662.000000,676.299988,660.500000,670.599976,665.324951,364426
2023-10-20,660.599976,670.400024,659.299988,664.000000,658.776855,427190
2023-10-23,665.000000,669.799988,655.000000,669.400024,664.134399,294529
2023-10-24,676.599976,683.500000,670.000000,681.000000,675.643127,389751
2023-10-25,677.000000,680.200012,669.000000,679.099976,673.758057,367371
2023-10-26,674.000000,674.099976,664.900024,668.400024,663.142273,314944
2023-10-27,666.500000,671.400024,660.099976,661.400024,656.197327,331043
2023-10-30,668.799988,676.799988,663.400024,671.000000,665.721802,238715
2023-10-31,672.000000,683.400024,669.500000,674.500000,669.194275,349214
2023-11-01,678.500000,679.700012,668.000000,675.299988,669.987976,244374
2023-11-02,686.099976,707.299988,683.500000,701.099976,695.585022,434576
2023-11-03,706.000000,711.500000,700.299988,702.799988,697.271667,323785
2023-11-06,708.000000,708.700012,693.099976,697.200012,691.715759,273395
2023-11-07,695.000000,699.900024,691.299988,697.500000,692.013367,255096
2023-11-08,697.900024,710.200012,684.299988,703.500000,697.966187,327672
2023-11-09,705.000000,718.200012,702.299988,714.400024,708.780457,351238
2023-11-10,702.000000,704.900024,680.700012,687.099976,681.695129,518915
2023-11-13,693.000000,693.099976,683.000000,688.500000,683.084167,286839
2023-11-14,688.500000,710.500000,685.400024,706.900024,701.339417,458565
2023-11-15,713.000000,726.599976,712.400024,719.000000,713.344238,419937
2023-11-16,712.299988,712.599976,699.200012,706.099976,700.545715,427139
2023-11-17,707.299988,715.500000,705.000000,711.599976,706.002441,398176
2023-11-20,712.799988,720.799988,712.099976,717.700012,712.054504,277032
2023-11-21,708.299988,711.000000,702.700012,704.099976,698.561401,321471
2023-11-22,706.799988,714.099976,702.900024,712.299988,706.696960,253674
2023-11-23,714.700012,714.700012,707.000000,711.599976,706.002441,150123
2023-11-24,710.700012,711.099976,704.700012,706.900024,701.339417,231022
2023-11-27,708.099976,710.200012,696.400024,697.299988,691.814941,294670
2023-11-28,683.000000,687.000000,676.200012,684.500000,679.115601,478189
2023-11-29,684.599976,696.900024,682.500000,690.500000,685.068420,292643
2023-11-30,693.299988,703.099976,682.200012,702.700012,697.172485,1013823
2023-12-01,690.000000,705.099976,689.200012,699.200012,693.700012,384902
2023-12-04,695.599976,703.900024,692.200012,698.700012,698.700012,246110
2023-12-05,698.700012,715.000000,697.700012,713.200012,713.200012,386508
2023-12-06,712.500000,720.599976,709.299988,718.599976,718.599976,351158
2023-12-07,714.599976,716.700012,710.500000,715.599976,715.599976,279958
2023-12-08,716.400024,745.500000,716.400024,739.099976,739.099976,572988
2023-12-11,739.099976,744.900024,736.200012,740.000000,740.000000,368183
2023-12-12,742.299988,746.700012,733.000000,733.599976,733.599976,322591
2023-12-13,720.000000,742.200012,720.000000,734.500000,734.500000,408010
2023-12-14,750.000000,754.799988,741.200012,746.799988,746.799988,477648
2023-12-15,749.799988,755.299988,745.599976,748.400024,748.400024,822557
2023-12-18,742.500000,743.299988,734.000000,741.799988,741.799988,272780
2023-12-19,741.299988,746.599976,731.400024,745.500000,745.500000,311605
2023-12-20,747.400024,752.000000,740.599976,746.900024,746.900024,272127
2023-12-21,741.000000,744.299988,735.500000,743.400024,743.400024,246163
2023-12-22,735.299988,742.200012,733.400024,737.700012,737.700012,290012
